,k0,k1,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59,mu_60,mu_61,mu_62,mu_63,mu_64,mu_65,mu_66,mu_67,mu_68,mu_69,mu_70,mu_71,mu_72,mu_73,mu_74,mu_75,mu_76,mu_77,mu_78,mu_79,mu_80,mu_81,mu_82,mu_83,mu_84,mu_85,mu_86,mu_87,mu_88,mu_89,mu_90,mu_91,mu_92,mu_93,mu_94,mu_95,mu_96,mu_97,mu_98,mu_99,mu_100,mu_101,mu_102,mu_103,mu_104,mu_105,mu_106,mu_107,mu_108,mu_109,mu_110,mu_111,mu_112,mu_113,mu_114,mu_115,mu_116,mu_117,mu_118,mu_119,mu_120,mu_121,mu_122,mu_123,mu_124,mu_125,mu_126,mu_127,mu_128,mu_129,mu_130,mu_131,mu_132,mu_133,mu_134,mu_135,mu_136,mu_137,mu_138,mu_139,mu_140,mu_141,mu_142,mu_143,mu_144,mu_145,mu_146,mu_147,mu_148,mu_149,mu_150,mu_151,mu_152,mu_153,mu_154,mu_155,mu_156,mu_157,mu_158,mu_159,mu_160,mu_161,mu_162,mu_163,mu_164,mu_165,mu_166,mu_167,mu_168,mu_169,mu_170,mu_171,mu_172,mu_173,mu_174,mu_175,mu_176,mu_177,mu_178,mu_179,mu_180,mu_181,mu_182,mu_183,mu_184,mu_185,mu_186,mu_187,mu_188,mu_189,mu_190,mu_191,mu_192,mu_193,mu_194,mu_195,mu_196,mu_197,mu_198,mu_199,mu_200,mu_201,mu_202,mu_203,mu_204,mu_205,mu_206,mu_207,mu_208,mu_209,mu_210,mu_211,mu_212,mu_213,mu_214,mu_215,mu_216,mu_217,mu_218,mu_219,mu_220,mu_221,mu_222,mu_223,mu_224,mu_225,mu_226,mu_227,mu_228,mu_229,mu_230,mu_231,mu_232,mu_233,mu_234,mu_235,mu_236,mu_237,mu_238,mu_239,mu_240,mu_241,mu_242,mu_243,mu_244,mu_245,mu_246,mu_247,mu_248,mu_249,mu_250,mu_251,mu_252,mu_253,mu_254,mu_255,mu_256,mu_257,mu_258,mu_259,mu_260,mu_261,mu_262,mu_263,mu_264,mu_265,mu_266,mu_267,mu_268,mu_269,mu_270,mu_271,mu_272,mu_273,mu_274,mu_275,mu_276,mu_277,mu_278,mu_279,mu_280,mu_281,mu_282,mu_283,mu_284,mu_285,mu_286,mu_287
1391,1,"[0.3684210526129333, 1.107142857143356, 'optimal', 'optimal']","[-5.69520357197697e-15, 1.0000000000001925, 'optimal', 'optimal']","[-5.228692924022731e-15, 1.0000000000001013, 'optimal', 'optimal']","[-1.2639593414574828e-13, 0.7776376146849402, 'optimal', 'optimal']","[-3.0934525842787083e-14, 0.3219848053228849, 'optimal', 'optimal']","[-4.96334481798623e-14, 0.3219848053238035, 'optimal', 'optimal']","[-7.645307561254162e-14, 0.32198480532733637, 'optimal', 'optimal']","[-1.0891415006975937e-13, 0.32198480532669593, 'optimal', 'optimal']","[-1.4876628288008012e-13, 0.3219848053276504, 'optimal', 'optimal']","[-1.668906948149579e-13, 0.3219848053228745, 'optimal', 'optimal']","[-1.620743043928683e-13, 0.3219848053240317, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,1,"[0.04999999997938398, 2.053763440861308, 'optimal', 'optimal']","[-2.0853218476216023e-15, 0.999999999999909, 'optimal', 'optimal']","[-2.8117760476850534e-15, 0.9999999999997441, 'optimal', 'optimal']","[-2.7297054980405677e-15, 0.9999999999999843, 'optimal', 'optimal']","[-2.6848765474007816e-15, 0.9999999999999886, 'optimal', 'optimal']","[-2.4707977161437882e-15, 0.9999999999993617, 'optimal', 'optimal']","[-2.346627376545957e-15, 0.9999999999993131, 'optimal', 'optimal']","[-2.3330758799618373e-15, 0.9999999999999908, 'optimal', 'optimal']","[-2.36663064493274e-15, 0.9999999999999893, 'optimal', 'optimal']","[-2.4070767139326505e-15, 0.9999999999999901, 'optimal', 'optimal']","[-2.281502691950627e-15, 0.9999999999991782, 'optimal', 'optimal']","[-2.2341333323342935e-15, 0.9999999999999886, 'optimal', 'optimal']","[-2.2043038223632333e-15, 0.9999999999999867, 'optimal', 'optimal']","[-2.2248001918759216e-15, 0.9999999999999826, 'optimal', 'optimal']","[-2.1987889654692024e-15, 0.9999999999999836, 'optimal', 'optimal']","[-2.1948722595817374e-15, 0.9999999999999806, 'optimal', 'optimal']","[-2.1510198650188633e-15, 0.9999999999999793, 'optimal', 'optimal']","[-2.133118665091989e-15, 0.9999999999999795, 'optimal', 'optimal']","[-2.107967964116306e-15, 0.9999999999999801, 'optimal', 'optimal']","[-2.141381097758473e-15, 0.9999999999999764, 'optimal', 'optimal']","[-2.1366931381403762e-15, 0.9999999999999718, 'optimal', 'optimal']","[-2.1329814549091445e-15, 0.9999999999999685, 'optimal', 'optimal']","[-2.1530916205981602e-15, 0.9999999999999691, 'optimal', 'optimal']","[-2.157405303259039e-15, 0.9999999999999745, 'optimal', 'optimal']","[-2.170225770674741e-15, 0.9999999999999745, 'optimal', 'optimal']","[-2.1872507772164262e-15, 0.9999999999999745, 'optimal', 'optimal']","[-2.2172351431594165e-15, 0.9999999999999687, 'optimal', 'optimal']","[-2.2074261333546357e-15, 0.9999999999999619, 'optimal', 'optimal']","[-2.2153831227679586e-15, 0.999999999999959, 'optimal', 'optimal']","[-2.229089812401719e-15, 0.999999999999946, 'optimal', 'optimal']","[-2.250804823760588e-15, 0.9999999999999754, 'optimal', 'optimal']","[-2.2477251932782567e-15, 0.99999999999998, 'optimal', 'optimal']","[-2.2622040421762365e-15, 0.9999999999999817, 'optimal', 'optimal']","[-2.2750075417721203e-15, 0.99999999999998, 'optimal', 'optimal']","[-2.2805006205405478e-15, 0.9999999999999798, 'optimal', 'optimal']","[-2.295132360670581e-15, 0.9999999999999762, 'optimal', 'optimal']","[-2.283860602371024e-15, 0.9999999999999731, 'optimal', 'optimal']","[-2.2695262848429196e-15, 0.9999999999999722, 'optimal', 'optimal']","[-2.207273489536234e-15, 0.9999999999999709, 'optimal', 'optimal']","[-2.2638409174008346e-15, 0.9999999999999645, 'optimal', 'optimal']","[-2.377784765159222e-15, 0.9999999999999619, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,1,"[2.6923076923027676, 5.638888889060103, 'optimal', 'optimal']","[-6.519525189719002e-14, 0.634461538463305, 'optimal', 'optimal']","[-6.387210063391736e-14, 0.7553113553763033, 'optimal', 'optimal']","[-5.064408979159829e-14, 1.0000000000033002, 'optimal', 'optimal']","[-4.515707847805712e-14, 1.0000000000000593, 'optimal', 'optimal']","[-4.482979264791443e-14, 1.0000000000000764, 'optimal', 'optimal']","[-3.327561573068276e-14, 0.9999999999998247, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,1,"[1.3114754098031636, 2.9189189189259994, 'optimal', 'optimal']","[-2.9211177260367475e-13, 1.000000000000265, 'optimal', 'optimal']","[-4.551095123506524e-13, 1.0000000000001736, 'optimal', 'optimal']","[-2.902398094357877e-13, 1.0000000000002631, 'optimal', 'optimal']","[-1.4606211622578404e-13, 0.7063730397691419, 'optimal', 'optimal']","[-1.5840050459260117e-13, 0.7063730397071443, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,1,"[0.11111111110881329, 2.6000000000040577, 'optimal', 'optimal']","[-1.1009175383601516e-15, 1.00000000000161, 'optimal', 'optimal']","[-7.409256346176164e-16, 1.0000000000000526, 'optimal', 'optimal']","[-9.8774126902913e-16, 1.0000000000000515, 'optimal', 'optimal']","[-7.320345289901148e-16, 1.0000000000000304, 'optimal', 'optimal']","[-7.533479796598487e-16, 1.0000000000022482, 'optimal', 'optimal']","[-7.659016549268067e-16, 1.0000000000021605, 'optimal', 'optimal']","[-8.246974275769593e-16, 1.000000000000024, 'optimal', 'optimal']","[-9.662109241287893e-16, 1.0000000000000295, 'optimal', 'optimal']","[-1.040673468364795e-15, 1.0000000000000278, 'optimal', 'optimal']","[-7.192584832666418e-16, 1.0000000000000246, 'optimal', 'optimal']","[-7.910753041680839e-16, 1.0000000000000233, 'optimal', 'optimal']","[-8.200998422828617e-16, 1.0000000000000238, 'optimal', 'optimal']","[-8.617672024607718e-16, 1.0000000000000255, 'optimal', 'optimal']","[-9.178621128605056e-16, 1.000000000000024, 'optimal', 'optimal']","[-9.54278322815276e-16, 1.0000000000000169, 'optimal', 'optimal']","[-9.76650489888709e-16, 1.0000000000000109, 'optimal', 'optimal']","[-9.927092177291044e-16, 1.0000000000000144, 'optimal', 'optimal']","[-1.0106650921663649e-15, 0.9999999999999887, 'optimal', 'optimal']","[-1.041267682118715e-15, 0.9999999999999792, 'optimal', 'optimal']","[-1.0386009219281955e-15, 0.999999999999971, 'optimal', 'optimal']","[-1.0698113747024812e-15, 1.000000000000003, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,1,"[0.7631578947344551, 2.022727272727984, 'optimal', 'optimal']","[-3.523337206739448e-13, 1.0000000000050568, 'optimal', 'optimal']","[-3.785281784123784e-13, 1.0000000000015803, 'optimal', 'optimal']","[-3.61608283344112e-13, 1.0000000000005573, 'optimal', 'optimal']","[-3.244293363760996e-13, 1.0000000000003848, 'optimal', 'optimal']","[-3.0254766143579506e-13, 1.0000000000004494, 'optimal', 'optimal']","[-3.0721928883752517e-13, 1.0000000000006164, 'optimal', 'optimal']","[-3.071480631928331e-13, 1.0000000000008187, 'optimal', 'optimal']","[-3.0713169576909466e-13, 1.0000000000012153, 'optimal', 'optimal']","[-3.3167199556143474e-13, 1.0000000000036902, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,1,"[0.09999999999364971, 1.534166666667258, 'optimal', 'optimal']","[-9.831631705039395e-16, 1.000000000000255, 'optimal', 'optimal']","[-1.0426425566163873e-15, 1.000000000000261, 'optimal', 'optimal']","[-1.0641673206441481e-15, 1.000000000000174, 'optimal', 'optimal']","[-1.00878467746711e-15, 1.000000000000182, 'optimal', 'optimal']","[-1.0471551364761961e-15, 1.0000000000001055, 'optimal', 'optimal']","[-1.0276472674691267e-15, 1.0000000000000888, 'optimal', 'optimal']","[-9.923255456731953e-16, 1.0000000000000984, 'optimal', 'optimal']","[-9.709442528201659e-16, 1.0000000000000864, 'optimal', 'optimal']","[-9.375354047727308e-16, 1.0000000000000666, 'optimal', 'optimal']","[-9.114443703027304e-16, 1.00000000000006, 'optimal', 'optimal']","[-9.0741786769247e-16, 1.000000000000055, 'optimal', 'optimal']","[-8.902029289800502e-16, 1.0000000000000597, 'optimal', 'optimal']","[-8.834177928960056e-16, 1.0000000000001696, 'optimal', 'optimal']","[-9.012584730231336e-16, 1.00000000000008, 'optimal', 'optimal']","[-8.950321377730617e-16, 1.0000000000000824, 'optimal', 'optimal']","[-8.745029270540014e-16, 1.0000000000001332, 'optimal', 'optimal']","[-8.776756088890446e-16, 1.000000000000132, 'optimal', 'optimal']","[-9.106738968261287e-16, 1.000000000000121, 'optimal', 'optimal']","[-9.438250656306944e-16, 1.000000000000115, 'optimal', 'optimal']","[-9.537507291059867e-16, 1.00000000000013, 'optimal', 'optimal']","[-9.709702568389182e-16, 1.000000000000134, 'optimal', 'optimal']","[-9.859407529521e-16, 1.0000000000001414, 'optimal', 'optimal']","[-1.0066379799964873e-15, 1.0000000000001448, 'optimal', 'optimal']","[-1.0204111199260363e-15, 1.0000000000001485, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,1,"[1.0203124999993238, 2.678571428576612, 'optimal', 'optimal']","[-1.6374101004351576e-13, 1.0000000000011005, 'optimal', 'optimal']","[-2.0875865332656395e-13, 1.000000000000504, 'optimal', 'optimal']","[-2.6962661324798215e-13, 1.0000000000004194, 'optimal', 'optimal']","[-2.1858953680692283e-13, 1.000000000000396, 'optimal', 'optimal']","[-2.0909471196963197e-13, 1.0000000000005682, 'optimal', 'optimal']","[-1.9388825135603445e-13, 1.0000000000008675, 'optimal', 'optimal']","[-1.8751445716557453e-13, 1.00000000000129, 'optimal', 'optimal']","[-1.752608348714837e-13, 1.0000000000033935, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,1,"[1.0624999999998606, 2.8518518518783567, 'optimal', 'optimal']","[-6.039048897022101e-14, 0.9902853261079686, 'optimal', 'optimal']","[-4.937745131541502e-14, 0.7717347756448578, 'optimal', 'optimal']","[-4.858804231072005e-14, 1.0000000000001892, 'optimal', 'optimal']","[-7.174483086441949e-14, 1.0000000000001317, 'optimal', 'optimal']","[-4.994559306085253e-14, 1.0000000000001454, 'optimal', 'optimal']","[-5.0907052965928045e-14, 1.000000000000138, 'optimal', 'optimal']","[-5.226491514052498e-14, 1.0000000000001223, 'optimal', 'optimal']","[-5.2994073676193136e-14, 1.000000000000118, 'optimal', 'optimal']","[-5.403705617332195e-14, 1.0000000000001097, 'optimal', 'optimal']","[-5.6082467510898763e-14, 1.000000000000122, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,1,"[1.39318181818136, 3.019230769236335, 'optimal', 'optimal']","[-1.341760152300842e-13, 0.8507259086070972, 'optimal', 'optimal']","[-1.6251150284496522e-13, 0.777815050878523, 'optimal', 'optimal']","[-1.4458521534635076e-13, 1.000000000003086, 'optimal', 'optimal']","[-2.2932167039385045e-13, 1.0000000000002938, 'optimal', 'optimal']","[-3.920329141088405e-13, 1.0000000000003109, 'optimal', 'optimal']","[-5.6639672749835516e-15, 1.0000000000003293, 'optimal', 'optimal']","[-8.179920086055023e-15, 1.0000000000002505, 'optimal', 'optimal']","[-1.0627167954566184e-14, 1.0000000000002591, 'optimal', 'optimal']","[-1.2911134177358982e-14, 1.0000000000002525, 'optimal', 'optimal']","[-1.7651384784581482e-14, 1.0000000000002855, 'optimal', 'optimal']","[-1.9553871873441584e-14, 1.0000000000003932, 'optimal', 'optimal']","[-2.1400369505294552e-14, 1.0000000000004536, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,1,"[1.6976744186036659, 3.4523809525777187, 'optimal', 'optimal']","[-4.5910619893240556e-14, 0.6215355208675538, 'optimal', 'optimal']","[-3.539748491651415e-14, 0.9887392900938082, 'optimal', 'optimal']","[-2.6886638858419317e-14, 1.0000000000046834, 'optimal', 'optimal']","[-3.5035929462696894e-14, 1.000000000002088, 'optimal', 'optimal']","[-1.5056785314217426e-12, 0.7115896358794899, 'optimal', 'optimal']","[-1.5691560312147655e-12, 0.7115896358552645, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,1,"[2.1891731112121824, 3.6823863636403584, 'optimal', 'optimal']","[-1.6914413062777215e-13, 0.40979764246886186, 'optimal', 'optimal']","[-1.7712907500912003e-13, 1.0000000000002223, 'optimal', 'optimal']","[-2.7135529884788885e-13, 1.0000000000003413, 'optimal', 'optimal']","[-3.6723056674875047e-13, 1.0000000000005331, 'optimal', 'optimal']","[-3.8059978229019334e-13, 1.0000000000023785, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,1,"[0.857142857141049, 2.312500000012854, 'optimal', 'optimal']","[-2.187579759746559e-13, 1.0000000000033313, 'optimal', 'optimal']","[-1.9422411081669705e-13, 1.000000000000057, 'optimal', 'optimal']","[-1.5671370194475808e-13, 1.0000000000000404, 'optimal', 'optimal']","[-1.5576306064946208e-13, 0.999999999999963, 'optimal', 'optimal']","[-1.308383759393554e-13, 0.791301169604032, 'optimal', 'optimal']","[-1.3373304865574282e-13, 0.7913011695931316, 'optimal', 'optimal']","[-1.3872146268823445e-13, 0.7913011695984937, 'optimal', 'optimal']","[-1.4180049795005807e-13, 0.7913011696767992, 'optimal', 'optimal']","[-1.1351938891143539e-13, 0.7913011696276093, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,1,"[0.5263157894735797, 1.5605000000003617, 'optimal', 'optimal']","[-3.3242889246419544e-14, 1.0000000000001281, 'optimal', 'optimal']","[-3.4410248320494106e-14, 1.0000000000000986, 'optimal', 'optimal']","[-4.77456512194594e-14, 1.0000000000001048, 'optimal', 'optimal']","[-4.627904341565558e-14, 1.000000000000113, 'optimal', 'optimal']","[-4.554772979970456e-14, 1.0000000000002276, 'optimal', 'optimal']","[-4.424742228165026e-14, 1.0000000000002751, 'optimal', 'optimal']","[-4.2694754976720716e-14, 1.0000000000004758, 'optimal', 'optimal']","[-4.122672184959929e-14, 1.0000000000008993, 'optimal', 'optimal']","[-4.0860993470380826e-14, 1.0000000000009226, 'optimal', 'optimal']","[-4.0587809454472004e-14, 1.000000000000701, 'optimal', 'optimal']","[-4.0417823163395094e-14, 0.9833769243512837, 'optimal', 'optimal']","[-4.019701972012297e-14, 0.8240653595035828, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,1,"[1.2580645161260078, 2.8157894737401996, 'optimal', 'optimal']","[-9.748740461448363e-14, 1.0000000000043237, 'optimal', 'optimal']","[-4.495409541848068e-14, 1.0000000000000713, 'optimal', 'optimal']","[-4.292998998938623e-14, 1.0000000000044174, 'optimal', 'optimal']","[-3.3773898925714915e-14, 0.9630149926236355, 'optimal', 'optimal']","[-3.2415059483755687e-14, 0.8622284386500962, 'optimal', 'optimal']","[-3.2376881285700993e-14, 0.8622284386726704, 'optimal', 'optimal']","[-1.7789519207456005e-14, 0.8622284386503106, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,1,"[1.412138040459119, 3.1025641026222077, 'optimal', 'optimal']","[-7.495389761601707e-14, 1.000000000000425, 'optimal', 'optimal']","[-3.0967086006174724e-14, 0.9999999999998634, 'optimal', 'optimal']","[-3.147893943954351e-14, 0.9999999999998747, 'optimal', 'optimal']","[-3.121867933297244e-14, 0.9636255217636773, 'optimal', 'optimal']","[-3.0497445548427804e-14, 0.9636255217634574, 'optimal', 'optimal']","[-2.8966003294254125e-14, 0.9636255217645903, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
